rate,comment
width: 60%;,"Hàng về chậm 7 ngày lận. Mà lỡ ck trước nên lấy luôn.
Ưu điểm: nhiều người nói rồi, và mình thích cái remote hồng ngoại
Nhược điểm: nhựa bánh xe êm nhưng xấu, và hộc rác ko khít tệ hơn con Panasonic 2,2tr ngày trước mình dùng --> ko lọc sạch bụi như qc dù có tấm lọc công nghệ cao ... ko bik mấy máy khác có bị ko"
width: 60%;,"- Về giao hàng: Ok, nhanh, phụ kiện, giấy bh đầy đủ, giao trong 3 tiếng.

- Về máy:
 Ưu điểm: dễ sử dụng, có nút điều chỉnh on/off và sức hút trên tay cầm rất tiện, công suất hút ok. 
Dây dài 5m, có nút thu gọn dây.
Đầu hút sàn, chổi hút nhỏ, và hút khe xài cũng ok
Hộp đựng bụi dễ lấy, dễ vệ sinh, có kềm chổi mini để vệ sinh.

Khuyết điểm: Khá ồn, nhưng tạm chấp nhận vì máy nào cũng thế thôi
không có đầu hút nệm."
width: 60%;,"Sản phẩm tốt, tôi bị vấn đề vỏ máy bị nứt khi nhận sản phẩm, không biết tiki giải quyết như thế nào?"
width: 60%;,
width: 60%;,"Sp hút mạnh, sạch có điều hút tầm 3 4 phút máy vs dây điện nóng ran như muốn chẩy ra vậy."
width: 60%;,"Tiếng ồn rất lớn và nhanh nóng máy, chưa hài lòng lắm"
width: 60%;,Nặng nên hơi bất tiện khi đi cầu thang
width: 60%;,
width: 60%;,"Sản phẩm hơi nặng tay nên sd lâu sẽ mỏi! Sp khi nhận đã bị bóc hộp và có nước trong ngăn đựng nước! Tiki vẫn giao hàng nhanh, nhận hàng sớm hơn dự kiến!"
width: 60%;,"Tiki báo lại giúp mình hiện tại nút giữ để xay tự động không hoạt động ạ. Mẹ mình phải ngồi bấm 30 phút thì quá lâu. Mình có người quen dùng máy bảo là nó có tự động.
Mình cảm ơn"
width: 60%;,Tại sao hag nhập khẩu của trung quốc nhưng thân máy mình mới nhận được lại là Tiếng Việt và Tiếng Anh vậy . Giải thích giúp mình với
width: 60%;,"Lò bị móp , quạt không chạy mặc dù để nấc có quạt gió , đề nghị đổi cho mình lò khác tại địa chỉ ship lò .
Rất buồn vì mua tặng bạn mà lò lại bị lỗi như vậy , ship thì lỡ hẹn thứ 7 mà thứ 3 mới ship huhu"
width: 60%;,"Bước đầu là sp ok rồi, bền hay tốt thì phải sau thời gian sử dụng mới biết được. Giao hàng chậm."
width: 60%;,"Tiki báo lại giúp mình hiện tại nút giữ để xay tự động không hoạt động ạ. Mẹ mình phải ngồi bấm 30 phút thì quá lâu. Mình có người quen dùng máy bảo là nó có tự động.
Mình cảm ơn"
width: 60%;,Tại sao hag nhập khẩu của trung quốc nhưng thân máy mình mới nhận được lại là Tiếng Việt và Tiếng Anh vậy . Giải thích giúp mình với
width: 60%;,Mình không thể nắp phần đầu máy và thân máy khít lại được với nhau. Khi nhận hàng mình cũng đã phản ánh bạn giao hàng nhưng bạn ấy bảo cứ nhận hàng nếu lỗi thì có thể đổi trả. Không biết có phải sản phẩm bị lỗi không. Phiền Tiki kiểm tra và phản hồi lại giúp mình. Xin cảm ơn!
width: 60%;,Máy sài ok nhưng mình có thắc mắc tí là hàng nhập khẩu mà tiếng việt ạ
width: 60%;,Mới dùng thấy cũng ok. Đều không thấy phiếu bảo hành gì cả
width: 60%;,"Mình đã thao tác đúng, sau khi chọn nút đậu hũ để nấu lần đầu như hướng dẫn nhưng máy không hoạt động, im ru nhưng sau khoảng 10 phút kêu tít tít và sáng tất cả các nút. Có phải máy bị lỗi k? Xin cho phản hồi. Rất thất vọng."
width: 60%;,mình rất muốn hỏi. mình đã mua 3 máy. Nhưng có 1 máy xài tiếng kêu rất to và không tự tắt sau khi nấu hoàn tất. Mình muốn hỏi mình có được đổi hay bảo hành sp không? mình ở Bà Rịa vũng tàu nên bảo hành ở đâu ạ?
width: 60%;,"Mới sử dụng một tháng vài ngày là đã bị hở vành. Đang gởi Tiki bảo hành.  Máy chạy tốt, hơi ồn, có kêu 1 hồi bíp bíp sau khi hoàn tất quy trình nấu."
width: 60%;,"Mình ngâm 100gr đậu nành khoảng 8h mới đưa vào máy nấu, máy chạy có lúc phát âm thanh khá to, nấu xong phải lọc lại qua ray, độ mịn của sữa vẫn chưa đựơc ưng lắm"
width: 60%;,
width: 60%;,"cho em hỏi, đầu máy và thân máy ko khớp như thế này, nguyên liệu bên trong rất ít ạ. có phải bị lỗi ko ạ"
width: 60%;,"Mình mới nhận đc sản phẩm, sao đầu máy và thân máy mình thấy ko khít với nhau được? Có phải máy bị lỗi ko?"
width: 60%;,Máy Làm Sữa Đậu Nành Joyoung DJ12C-A903SG (1.2L)Máy Làm Sữa Đậu Nành Joyoung DJ12C-A903SG (1.2L) hàng như hình
width: 60%;,Nồi nấu sữa ok. Nheng sau 1 tháng dùng thì đáy nồi bị đen hơi mất thẩm mỹ.
width: 60%;,đổi ngày giờ giao hàng ko báo. sản phẩm giao bị móp
width: 60%;,"Làm sữa rất nhanh, nhưng còn sống khi nấu theo thời gian của máy."
width: 60%;,Sao mình nhớ có đọc được đoạn mô tả là dùng đc pin mà shop ơi? Mình định mua để dùng pin quạt cho trẻ con khi mất điện mà k có pin thì hơi bất tiện!
width: 60%;,
width: 60%;,"Mình mua 3 cái, thì 2 cái chạy ngon, 1 cái hỏng không chạy, không được vui lắm"
width: 60%;,"cánh quạt rất mỏng, quạt k mát xíu nào, phải tìm mua cánh khác lắp vào may ra có gió, dc cái nhỏ gọn ,lồng quạt chắc chắn"
width: 60%;,Giá cao shop bán với giá 50k là hợp lý hơn
width: 60%;,Đặt màu đen lại giao màu vàng .
width: 60%;,Quạt không đc mạnh lắm.
width: 60%;,"Quạt cứng cáp, không mát lắm."
width: 60%;,Dây ngắn.. Quat yeu
width: 60%;,Bé hơn mình tưởng
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,Quảng cáo công suất 60w. Thực tế chỉ có 48w. Thất vọng Tiki quá.
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,"Máy nướng nhiệt ko đều, ví dụ cùng mưc 1 mà luc thì cháy đen, lúc lại trắng mềm như chưa nướng. Nói chung mua đồ điện thì may rủi thôi, may thì được cái máy tôt, như mình thì rủi rồi."
width: 60%;,"Mua lần đầu rất ok, lần 2 máy giao bị bể 1 góc. Hơi thất vọng"
width: 60%;,"Mới dùng cũng thấy ok , để chế độ số 1 thì mình thấy ok còn để số 2-3 là vàng hơi bị cháy"
width: 60%;,"Như thường lệ, hàng Lock & Lock chỉ được cái bắt mắt chứ chất lương chỉ ở mức trung bình, khá nhôm nhựa ọp ẹp."
width: 60%;,"không hài lòng lắm, để ở chế độ thấp nhất mà nóng kinh khủng"
width: 60%;,"Hàng thì tàm tạm nhưng Vỏ hộp quá nát, đóng gói ẩu"
width: 60%;,"Sản phẩm xài tạm ổn,nhưng lúc gửi cho mình lại thiếu bánh xe,không biết Tiki có thể gửi cho mình thêm được không"
width: 60%;,
width: 60%;,"Minh mới mua đc một tuần, thấy quạt này cấu tạo gọn nhẹ, di chuyển dễ dàng, chạy khá êm, nhưng lượng gió lạnh tạo ra ít quá, ko bằng lượng gió của một cái quạt điện bình thường nên dù có ngồi đối diện cũng ko thấy ""đã""! Vậy mà hãng SX lại quảng cáo là có thể tạo ra 500 m3 khí lạnh mỗi giờ ???"
width: 60%;,May nuong ok
width: 60%;,"sản phẩm dùng OK, giá hạt dẻ nhưng dây rất ngắn nên hơi bất tiện. Cần thêm mô tả chiều dài dây điện để người mua không hụt hẫng khi nhìn thấy nó."
width: 60%;,
width: 60%;,Mỏng  quá  so với tưởng tượng .kém chất lượng ........
width: 60%;,
width: 60%;,"nhận xét gần nhất cho các bác định mua.
Bọc cẩn thận chống va đập tốt, các bộ phận kiểm tra mới k sao trừ cái vặn đầu cánh quạt. Nó vỡ ra luôn rồi, cái này nên bỏ riêng ra chứ k nên gắn sẵn vào quạt lúc giao hàng để đỡ bị hỏng như vây. với mình thì lắp vào xong nó vẫn chạy ổn nên không đòi đổi hàng. 1 điều nữa là cái quạt nó kêu khá là ồn( do cánh quạt). nchung là trong tầm giá chấp nhận được."
width: 60%;,hài lòng về sản phẩm giao hàng thì nhanh hơn dự kiến nhưng giao tới thì cánh quạt như zay phải tốn thêm chi phí mua cánh quạt mới( nếu có đền bù cánh quạt lai thì ok hơn)
width: 60%;,Bị bể như hình từ lúc mới mở hộp. Nói chung là ổn. Lỗi này cũng không nhỏ nhưng mà đổi trả hàng thì lại làm phiền cả đôi bên!
width: 60%;,"Mình đổi quạt 1 lần vì sp lỗi, nhưng giao lần 2 thì cánh quạt bị gãy nên lắp vào chạy rất ồn."
width: 60%;,"Trừ mỗi cái nắp bị vỡ, còn lại mới mua chưa biết có dùng tốt ko, chắc tiền nào của ấy thôi :)))"
width: 60%;,Cánh quạt bị gãy. Vận chuyển hoặc kiểm tra hàng cẩn thận giúp
width: 60%;,"giao thiếu phụ kiện, quạt chạy k êm. âm thanh lớn"
width: 60%;,"sản phẩm tốt, chỉ đợi xem thời gian hoạt động của sản phẩm có được bền không"
width: 60%;,Tạm ổn. quạt bật số 1 hơi rung  tuy nhiên vẫn cảm thấy ok
width: 60%;,bể tè le chắc do vận chuyển . nên hơi buồn đó mọi người
width: 60%;,Mới dùng được hai tháng thì bị nứt
width: 60%;,Nút bấm bật nắp không ăn lắm
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,
width: 60%;,"+ Hấp theo chế độ cài đặt sẽ không thể chín đồ ăn nếu đặt full xưởng hấp. Phải tăng thêm từ 3-5 phút mới đủ độ chín cho thực phẩm.
+ Muốn ăn cháo khi hấp thủy nhiệt, phải  nấu cháo đặc bên ngoài, sau đó cho cháo đặc vào nồi hấp thủy nhiệt thì lượng nước sinh ra từ quá trình hấp + nước ngọt từ thực phẩm sẽ làm cháo loãng ra vừa ăn (Không thể nấu cháo nhừ ra theo kiểu của ChangKangKung)
+ Nồi hấp phải vệ sinh kỹ trước lần ăn đầu tiên, do lượng cặn vôi sinh ra từ bép phun hơi khá nhiều (sẽ phát hiện cặn tại xửng nấu cháo). Nước dùng để hấp nên khuyến cáo dùng nước lọc tinh khiết, được lọc bỏ phần kim loại nặng, từ đó sẽ hạn chế cặn vôi sinh ra sau mỗi lần hấp.
+ Nồi hấp thủy nhiệt tiêu thụ nước khá nhanh, chú ý đổ nhiều nước để hấp nếu không muốn phải châm thêm nước nhiều lần trong quá trình hấp. ( tầm 10 phút hết 350ml nước)."
width: 60%;,"Đã mua và nhận máy hôm mùng 3 tết .Đóng gói và xem thì thấy ok, đang xài thử nghiêm 1 thgian mới đánh giá được! Có điều Tiki quảng cáo giao nhanh 3 giờ miễn.phí,đặt lúc 9 giờ tối , 10g30 sáng hôm sau giao đến, cũng ok,nhưng khi đặt hàng thì lại thu cước đến q.7 tới 39k, Tiki o trung thực chổ này !"
width: 60%;,"Đã nhận hàng, chưa sd thử, thấy cũng ok, lúc ráp cái nắp có 2 con ốc thì phát hiện 1 con ốc bắt nắp ko có ren, trơn lu thì bắt bằng niềm tin à??? cho điểm trừ"
width: 60%;,sản phẩm giao nhanh.nhưng vỉ hấp hơi bị móp méo.mình cho 3 sao
width: 60%;,Sản phẩm dùng được vài lần bị lỗi rồi.
width: 60%;,"Tiền nào của đó thôi
Sử dụng cũng ok. Tạm ổn
Hơi nhẹ và k đc êm cho lắm
Gói hàng cẩn thận có tem hàng dễ vỡ, có giấy bảo hành, máy mới. Yên tâm mà mua nhé."
width: 60%;,Đừng vì ham rẻ mà dùng. Đơn giản sẽ làm hỏng đồ bạn đang mặc ấy
width: 60%;,"Tạm thời ổn chưa thấy phát sinh gì,nhưng trọng lượng hơi nhẹ"
width: 60%;,Chi binh thuong kg duoc tot lam
width: 60%;,Tạm hài lòng
width: 60%;,hơi nhỏ
width: 60%;,bị mẻ
width: 60%;,
width: 60%;,
width: 60%;,Mình đặt mua cho bố. Bố mình đọc hướng dẫn sử dụng bảo cần cắm dây tiếp đất?! Mình đã rất ngạc nhiên hỏi bố có nhầm không? Vì nó là nồi cơm điện chứ có phải cột thu lôi đâu. Nhưng đúng là phải tiếp đất để tránh rò rỉ điện?! Mình chưa từng phải tiếp đất cho một cái nồi cơm! Và vấn đề là không có dây tiếp đất như hướng dẫn!!!
width: 60%;,"- Mọi thứ đều ok, tuy nhiên ruột nồi ch bằng chất liệu nhôm và không có lớp phủ chống dính nên nói chung chưa thấy thực sự hài lòng."
width: 60%;,"Nồi mỏng, mình thấy bình thường!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
width: 60%;,cung dung duoc
width: 60%;,
width: 60%;,
width: 60%;,"Nồi của mình mua tiki giao khá nhanh, đóng gói khá đẹp. 
Nhưng sao cái nút bấm xuống để nấu cơm nó không có bấm được, không biết bị kẹt hay lỗi gì, cơm nó không chín.. có ai biết và hỗ trợ giúp mình trường hợp này không??"
width: 60%;,"Nồi cơm chỉ sáng 1 bên đèn, phích cắm 3 chấu nên lúc nhận hơi bất ngời phải đi  mua thêm cái phích, Tuki nên chú thích cho kháhc biết"
width: 60%;,Nhìn bên ngoài thì đẹp nhưng tên hiệu Joyoung (Korea) sx China. Ko biết bền ko nữa. Hơi thất vọng và lo lắng.
width: 60%;,"Hàng mới , tất cả đều mới nhưng dây điện lại hư không sài được, cũng may là thợ điện tử nên chuẩn đoán nhanh. Hơi thất vọng một chút, mong là sẽ không fải bảo hành !"
width: 60%;,Khui thùng thì lòng nồi bị mẻ 1 góc chống dính như thế này? Dùng có ảnh hưởng gì không tiki? Có được đổi trả không vậy?
width: 60%;,"quá nhỏ 😭😭😭
1 mình thì đc. chứ 2 mình k ăn đc no"
width: 60%;,Nhìn mẫu mã ok mà ko có quai xách
width: 60%;,Nói là chống dính nhưng nấu cơm thì dính từ trên xuống dưới đề nghị đổi lòng nồi khác
width: 60%;,"tạm ổn
nhưng tốt trong tầm giá"
width: 60%;,
width: 60%;,SP bị trầy xước phần nắp
width: 60%;,
width: 60%;,"Đã nhận được hàng. TikiNow đóng gói cẩu thả, tệ hơn cả giao hàng bình thường. Hộp sản phẩm hơi cũ, keo dán có dấu hiệu bong tróc.
Bản thân tự hỏi là tại sao với sản phẩm mới mà không có túi nilon bọc sản phẩm dù sản phẩm đã ở trong hộp rồi? 
Hướng dẫn sử dụng nhàu nát, cứ nghĩ là giấy lộn. 
Trên tất cả là có phiếu bảo hành."
width: 60%;,"Mình có đọc một vài bình luận của khách hàng viết cho Tiki về máy vắt cam này. Có rất nhiều không tốt về sp này của Tiki, nhưng may cho mình vì khi nhận hàng, mọi thứ đều ok. Nếu mình nhớ không lầm thì loại này của philip sẽ có thêm phần nắp rời cover phía trên, nhưng mình không thấy có trong sp và cả trong quảng cáo."
width: 60%;,"Chế độ vắt đảo ngược ko đc tốt, tương đương máy vắt cam của Comet mà giá thì gấp 3 lần. Bạn mình mua máy vắt cam Philip rất tốt. Hàng giảm giá 50k so với hàng Tiki Trading phân phối. hic. Lần sau mua của Tiki Trading thôi!"
